DateTime,Entries,UniqueIPs
1578843626,8597,8650
1578844338,8603,8656
1578845071,8604,8657
1578845788,8601,8654
1578846499,8601,8654
1578847222,8602,8655
1578847942,8602,8655
1578848662,8599,8652
1578849630,8604,8657
1578850354,8604,8657
1578851062,8605,8658
1578851792,8607,8660
1578852758,8610,8663
1578853462,8613,8665
1578854183,8606,8658
1578854902,8609,8661
1578855629,8611,8663
1578856346,8608,8660
1578857068,8604,8656
1578857781,8609,8661
1578858509,8605,8657
1578859235,8608,8661
1578859967,8604,8657
1578860663,8606,8659
1578861625,8605,8658
1578862344,8609,8662
1578863310,8610,8663
1578864023,8611,8664
1578864756,8612,8665
1578865460,8613,8666
1578866183,8615,8668
1578866900,8614,8667
1578867618,8612,8665
1578868344,8615,8668
1578869060,8614,8667
1578869790,8614,8667
1578870505,8611,8664
1578871219,8614,8667
1578871949,8612,8665
1578872662,8617,8670
1578873379,8615,8668
1578874361,8607,8660
1578875064,8608,8661
1578875794,8607,8660
1578876502,8609,8662
1578877219,8613,8666
1578877945,8609,8662
1578878663,8598,8651
1578879398,8602,8655
1578880109,8601,8654
1578880827,8602,8655
1578881577,8593,8646
1578882259,8593,8646
1578882987,8591,8645
1578883704,8590,8644
1578884430,8593,8647
1578885153,8601,8655
1578885868,8597,8651
1578886590,8597,8650
1578887298,8599,8652
1578888026,8589,8642
1578888743,8593,8646
1578889461,8592,8645
1578890181,8591,8644
1578890910,8586,8639
1578891636,8587,8640
1578892355,8590,8643
1578893060,8589,8642
1578893779,8588,8641
1578894503,8586,8639
1578895221,8581,8634
1578895946,8579,8632
1578896670,8577,8630
1578897391,8580,8633
1578898111,8578,8631
1578898833,8574,8627
1578899570,8572,8625
1578900258,8578,8631
1578900982,8580,8633
1578901708,8577,8630
1578902437,8580,8633
1578903159,8581,8634
1578903866,8583,8636
1578904597,8585,8638
1578905304,8589,8642
1578906023,8587,8640
1578906740,8585,8638
1578907471,8582,8635
1578908181,8576,8629
1578908906,8577,8630
1578909630,8576,8629
1578910345,8581,8634
1578911063,8573,8625
1578912024,8579,8631
1578912741,8583,8635
1578913470,8588,8640
1578914185,8587,8639
1578914904,8588,8640
1578915621,8591,8643
1578916341,8590,8643
1578917060,8585,8638
1578917800,8583,8636
1578918485,8582,8635
1578919212,8583,8637
1578919929,8579,8633
1578920900,8577,8631
1578921639,8583,8637
1578922334,8581,8635
1578923059,8582,8636
1578924033,8578,8632
1578924769,8578,8632
1578925468,8579,8633
1578926427,8582,8636
1578927138,8584,8638
1578927881,8586,8640
1578928587,8583,8637
1578929309,8580,8634
1578930012,8584,8638
1578930727,8584,8638
1578931453,8586,8640
1578932171,8587,8641
1578932890,8589,8643
1578933610,8591,8645
1578934333,8591,8645
1578935325,8588,8642
1578936007,8592,8646
1578936735,8592,8646
1578937449,8586,8640
1578938173,8585,8639
1578939177,8581,8635
1578939862,8587,8641
1578940581,8588,8642
1578941304,8583,8637
1578942020,8585,8639
1578942746,8582,8636
1578943462,8588,8642
1578944431,8586,8640
1578945147,8586,8640
1578945871,8587,8641
1578946827,8587,8641
1578947551,8581,8635
1578948269,8574,8628
1578948983,8569,8623
1578949712,8564,8618
1578950419,8566,8620
1578951149,8568,8622
1578951863,8564,8618
1578952580,8567,8621
1578953316,8561,8615
1578954503,8571,8625
1578955470,8573,8627
1578956183,8575,8629
1578957155,8573,8627
1578957868,8570,8624
1578958597,8569,8623
1578959305,8565,8619
1578960039,8565,8619
1578960996,8564,8618
1578961689,8565,8619
1578962418,8568,8622
1578963126,8562,8616
1578964366,8555,8609
1578965057,8562,8616
1578965788,8563,8617
1578966501,8558,8612
1578967244,8551,8605
1578967944,8560,8614
1578968696,8551,8605
1578969627,8560,8613
1578970338,8558,8611
1578971073,8558,8611
1578971784,8558,8611
1578972501,8556,8609
1578973224,8553,8606
1578973950,8559,8612
1578974665,8555,8608
1578975392,8558,8611
1578976357,8558,8611
1578977070,8565,8618
1578977784,8564,8617
1578978501,8562,8615
1578979222,8560,8613
1578979948,8559,8612
1578980665,8559,8612
1578981378,8555,8608
1578982106,8554,8607
1578982818,8564,8617
1578983553,8559,8612
1578984259,8564,8617
1578984978,8566,8619
1578985713,8566,8619
1578986671,8561,8614
1578987382,8563,8616
1578988102,8565,8618
1578988826,8568,8618
1578989550,8568,8618
1578990269,8563,8612
1578990980,8565,8614
1578991949,8560,8609
1578992912,8563,8612
1578993619,8564,8613
1578994350,8568,8617
1578995065,8569,8618
1578995782,8568,8617
1578996501,8566,8615
1578997229,8565,8614
1578997942,8566,8616
1578998664,8575,8625
1578999382,8576,8626
1579000111,8577,8627
1579000822,8571,8621
1579001544,8578,8628
1579002261,8577,8627
1579002994,8583,8633
1579003954,8588,8638
1579004660,8591,8641
1579005387,8592,8642
1579006106,8588,8637
1579006824,8591,8640
1579007550,8595,8644
1579008259,8592,8641
1579008979,8595,8645
1579009703,8601,8651
1579010423,8602,8652
1579011156,8603,8653
1579011867,8603,8653
1579012582,8605,8655
1579013559,8604,8654
1579014516,8611,8661
1579015218,8608,8658
1579015948,8610,8660
1579016665,8612,8662
1579017380,8615,8665
1579018104,8607,8658
1579018828,8604,8655
1579019547,8604,8655
1579020266,8604,8655
1579020977,8603,8654
1579021708,8605,8656
1579022424,8605,8655
1579023146,8603,8653
1579023861,8600,8650
1579024585,8601,8651
1579025308,8606,8656
1579026019,8607,8657
1579026745,8609,8659
1579027464,8612,8662
1579028178,8612,8662
1579028913,8614,8664
1579029618,8613,8663
1579030350,8612,8662
1579031061,8611,8661
1579031787,8612,8662
1579032503,8613,8663
1579033231,8613,8663
1579033945,8620,8670
1579034660,8626,8676
1579035380,8625,8675
1579036119,8618,8668
1579036821,8624,8674
1579037543,8626,8676
1579038260,8623,8673
1579038989,8613,8663
1579039979,8613,8663
1579040668,8614,8664
1579041388,8600,8650
1579042106,8597,8647
1579042830,8599,8649
1579043541,8603,8653
1579044261,8600,8650
1579044981,8602,8652
1579045710,8603,8653
1579046423,8608,8658
1579047144,8610,8660
1579047867,8607,8657
1579048579,8607,8657
1579049304,8606,8656
1579050020,8608,8658
1579050748,8613,8663
1579051474,8612,8662
1579052179,8615,8665
1579053149,8611,8661
1579054356,8604,8654
1579055077,8616,8666
1579055820,8612,8662
1579056510,8612,8662
1579057236,8615,8665
1579058203,8606,8656
1579059151,8605,8655
1579060103,8601,8651
1579061069,8595,8645
1579061799,8593,8643
1579062498,8600,8650
1579063222,8595,8645
1579063937,8595,8645
1579064959,8595,8645
1579065619,8596,8646
1579066346,8599,8649
1579067058,8599,8649
1579067779,8592,8642
1579068748,8595,8644
1579069458,8596,8645
1579070181,8596,8645
1579070901,8599,8648
1579071634,8597,8646
1579072340,8597,8646
1579073065,8603,8652
1579073784,8603,8652
1579074504,8599,8648
1579075228,8603,8652
1579075940,8608,8657
1579076661,8609,8658
1579077382,8608,8657
1579078102,8615,8664
1579078822,8611,8660
1579079809,8613,8662
1579080498,8615,8664
1579081224,8620,8669
1579081941,8622,8671
1579082915,8619,8668
1579083617,8620,8669
1579084346,8619,8668
1579085065,8617,8666
1579086026,8617,8666
1579086754,8615,8664
1579087479,8618,8667
