DateTime,AddedIPs,RemovedIPs
1578799921,4,0
1578800521,2,0
1578801721,1,0
1578802921,3,1
1578804121,3,0
1578805321,8,0
1578806521,1,0
1578807121,7,0
1578807722,3,0
1578808921,3,0
1578809521,3,0
1578810121,1,0
1578810722,1,0
1578811321,3,0
1578812521,1,0
1578813721,2,0
1578814921,1,0
1578815521,1,0
1578816121,1,0
1578817321,6,0
1578818521,17,0
1578822122,2,0
1578822721,1,0
1578823322,1,0
1578823921,2,0
1578824521,5,0
1578825721,1,0
1578826321,1,0
1578826921,3,0
1578828122,3,0
1578829322,2,0
1578830521,2,0
1578831721,4,0
1578832321,1,0
1578832922,2,0
1578833521,3,0
1578835321,2,0
1578835921,4,0
1578837721,2,0
1578838321,1,0
1578839522,2,0
1578841921,0,1
1578842521,1,0
1578843121,2,0
1578843722,2,0
1578844921,1,0
1578845522,2,0
1578847321,2,0
1578847921,2,0
1578848521,2,0
1578849121,1,1
1578850922,1,0
1578851521,1,1
1578852122,4,0
1578853321,7,1
1578853921,3,0
1578854521,1,0
1578855722,3,0
1578856921,1,0
1578857521,1,0
1578859921,1,0
1578860522,1,0
1578861121,5,0
1578861722,2,0
1578862322,2,0
1578862921,4,0
1578863521,1,0
1578864121,2,0
1578865322,1,0
1578867721,2,0
1578871322,5,0
1578872521,1,0
1578873121,0,1
1578874322,1,0
1578874921,7,0
1578875522,11,0
1578876121,6,0
1578876721,3,0
1578878521,4,0
1578879722,1,0
1578881568,987,303
1578882121,4,1
1578883321,2,0
1578885721,1,2
1578886321,8,0
1578886921,6,0
1578888121,2,0
1578889921,1,0
1578890521,1,1
1578891721,4,2
1578892322,2,0
1578892922,3,0
1578895922,3,0
1578897721,7,3
1578898321,5,0
1578898921,7,4
1578900121,1,0
1578903121,3,0
1578904322,1,0
1578904921,1,0
1578906121,0,1
1578907321,3,0
1578907922,1,1
1578908521,2,0
1578909122,1,0
1578909722,4,1
1578910922,1,0
1578911521,2,0
1578912122,2,0
1578913322,8,0
1578913921,0,1
1578915121,1,0
1578915722,1,0
1578916921,1,0
1578918121,2,0
1578919321,2,0
1578919922,1,0
1578921721,1,0
1578922321,1,0
1578922921,1,2
1578923521,1,0
1578924121,1,1
1578925921,1,0
1578926521,2,0
1578927122,2,0
1578928321,7,0
1578928921,3,0
1578929521,1,1
1578931321,1,0
1578934921,1,0
1578937321,1,0
1578937922,6,0
1578939121,1,0
1578939721,4,0
1578942121,2,0
1578943321,0,1
1578943921,2,0
1578944521,2,0
1578945121,1,0
1578946322,3,0
1578946921,1,0
1578948121,2,1
1578948722,4,0
1578949921,2,1
1578950522,1,0
1578951721,6,0
1578953521,2,0
1578954122,5,0
1578954721,1,0
1578957122,3,0
1578958321,1,0
1578958921,3,0
1578960122,1,0
1578960721,1,0
1578961321,1,0
1578962521,4,0
1578964321,8,0
1578965521,4,0
1578967321,4,0
1578968685,2104,817
1578969721,3,0
1578970921,5,0
1578973321,5,0
1578973921,8,0
1578974522,1,0
1578975722,3,0
1578978121,2,0
1578979322,1,0
1578979922,0,1
1578981121,1,0
1578981721,1,0
1578982322,1,0
1578982922,3,0
1578984121,2,0
1578985921,6,0
1578986521,5,0
1578987121,7,0
1578987721,1,0
1578988321,1,0
1578988922,2,0
1578989522,1,0
1578991322,2,0
1578993721,1,0
1578994322,1,0
1578994921,3,0
1578995521,4,0
1578997321,1,0
1578998521,10,0
1578999121,2,0
1579000322,1,0
1579000921,1,0
1579002121,1,0
1579003321,1,0
1579004522,6,0
1579005722,1,0
1579006321,1,0
1579006921,1,0
1579007521,2,0
1579008721,1,0
1579009322,1,0
1579011121,1,0
1579011721,1,0
1579012921,2,0
1579013521,1,0
1579014122,7,0
1579015321,7,0
1579015922,3,0
1579016521,1,0
1579017721,0,1
1579021322,0,1
1579023121,1,0
1579024321,3,0
1579026122,1,0
1579026721,3,1
1579027322,3,0
1579028522,5,0
1579029122,1,0
1579029722,3,0
1579030921,1,0
1579031522,3,1
1579033321,5,0
1579034522,1,0
1579036322,0,1
1579036921,1,0
1579037521,2,0
1579038121,16,0
1579038721,3,0
1579039321,2,0
1579040521,3,1
1579041121,1,0
1579045321,8,0
1579047121,0,2
1579047721,2,0
1579048921,4,0
1579050121,2,0
1579050721,1,0
1579051321,1,0
1579051921,6,0
1579052522,3,0
1579053121,6,0
1579054321,2,0
1579054922,1,0
1579055811,921,386
1579056121,1,3
1579059121,3,0
1579059721,4,0
1579060322,1,0
1579061521,6,0
1579063921,1,0
1579064521,6,0
1579066921,1,0
1579067521,1,0
1579068122,1,0
1579071721,3,1
1579072921,1,0
1579074121,14,0
1579075321,4,0
1579076521,2,0
1579077122,1,0
1579077721,0,1
1579078921,5,0
1579080121,2,0
1579080721,2,0
1579081322,2,0
1579081921,2,0
1579083122,3,0
1579083722,1,0
1579084322,1,0
1579084922,1,0
1579085521,6,0
1579086122,17,0
1579086721,1,0
1579087322,1,0
