DateTime,AddedIPs,RemovedIPs
1578863521,38,0
1578864121,35,19
1578865322,27,27
1578866522,28,35
1578867721,22,4
1578868922,31,42
1578870121,32,33
1578871322,23,45
1578871922,16,59
1578872521,41,0
1578873121,36,63
1578874322,35,0
1578874921,53,32
1578875522,11,37
1578876121,38,28
1578876721,23,18
1578877321,36,38
1578878521,42,35
1578879722,29,15
1578880921,22,72
1578881521,5,0
1578882121,35,34
1578883321,33,69
1578884521,23,72
1578885721,17,53
1578886321,45,38
1578886921,44,41
1578887521,37,39
1578889321,17,34
1578889921,30,0
1578890521,50,0
1578891721,28,69
1578892322,23,0
1578892922,38,0
1578894121,33,62
1578894722,24,38
1578895321,41,0
1578896521,36,22
1578897121,28,0
1578897721,35,29
1578898321,33,35
1578898921,36,35
1578900121,22,39
1578901322,19,30
1578902521,32,78
1578903721,22,32
1578904322,38,0
1578904921,37,0
1578906121,27,39
1578907321,17,61
1578907922,33,0
1578908521,42,46
1578909122,12,0
1578909722,35,31
1578910922,46,108
1578911521,31,0
1578912122,21,0
1578912722,42,33
1578913322,26,29
1578914522,25,35
1578915121,15,0
1578915722,32,29
1578916921,35,0
1578918121,34,37
1578918722,32,24
1578919321,31,47
1578919922,37,0
1578920521,20,34
1578921721,16,0
1578922321,42,34
1578922921,36,66
1578923521,5,0
1578924121,28,10
1578925321,46,20
1578926521,34,61
1578927122,39,0
1578927721,36,0
1578928921,40,36
1578929521,34,33
1578930121,35,0
1578931321,32,32
1578931921,40,34
1578933121,16,31
1578933721,36,28
1578934322,34,65
1578934921,6,34
1578935521,39,38
1578936721,31,34
1578937321,34,0
1578937922,40,32
1578938522,40,73
1578939721,29,65
1578940321,35,0
1578940922,32,23
1578942121,32,0
1578943321,29,20
1578943921,35,34
1578944521,31,0
1578945721,38,17
1578946322,34,0
1578946921,38,26
1578948121,26,51
1578948722,25,0
1578949321,26,40
1578950522,36,55
1578951121,30,0
1578951721,35,16
1578952922,32,37
1578953521,35,0
1578954122,17,17
1578955922,9,29
1578956521,36,27
1578957721,33,20
1578958321,29,25
1578958921,22,23
1578960122,28,28
1578960721,29,37
1578961321,10,25
1578962521,39,53
1578963721,38,74
1578964921,17,30
1578966122,34,34
1578966721,19,0
1578967921,30,27
1578968521,30,0
1578969122,29,37
1578969721,38,0
1578970921,45,27
1578972121,24,29
1578973321,29,41
1578973921,15,33
1578974522,28,25
1578975722,14,0
1578976322,24,33
1578977521,9,70
1578978121,35,0
1578978721,34,65
1578979922,20,31
1578980521,24,27
1578981121,30,0
1578981721,23,0
1578982322,31,72
1578982922,28,0
1578983522,36,30
1578984121,26,35
1578985321,32,53
1578987121,40,63
1578988321,25,16
1578988922,33,0
1578989522,12,0
1578990121,36,26
1578991322,31,100
1578991921,32,0
1578993721,31,31
1578994322,36,6
1578994921,38,36
1578995521,22,75
1578996121,21,0
1578997321,30,31
1578997922,30,23
1578998521,24,63
1578999121,33,0
1578999721,27,0
1579000322,30,30
1579000921,32,25
1579002121,24,66
1579002721,27,0
1579003321,38,26
1579004522,33,0
1579005121,29,58
1579005722,38,0
1579006321,25,28
1579006921,23,66
1579007521,26,0
1579008121,29,0
1579008721,32,34
1579009322,39,33
1579009921,20,0
1579010521,6,18
1579011121,28,29
1579011721,16,0
1579012322,25,26
1579012921,30,0
1579014122,29,96
1579014722,33,0
1579015321,32,34
1579015922,19,0
1579016522,7,69
1579018322,29,36
1579018921,26,37
1579019521,37,0
1579020121,27,32
1579021322,29,30
1579021921,16,22
1579022521,7,0
1579023121,29,42
1579023722,33,66
1579024321,37,0
1579024922,33,75
1579025521,26,0
1579026721,32,63
1579027322,32,0
1579027921,27,21
1579028522,30,0
1579029122,35,28
1579029722,39,33
1579030322,28,63
1579030921,39,0
1579032121,25,37
1579033321,29,62
1579034522,29,0
1579035721,30,42
1579036921,29,56
1579037521,28,0
1579038121,24,33
1579039321,34,30
1579039921,26,64
1579040521,22,12
1579041721,30,0
1579042921,29,8
1579044121,28,34
1579045321,32,59
1579045921,26,12
1579046521,30,0
1579047721,25,82
1579048321,27,0
1579048921,30,0
1579050121,26,31
1579050721,32,0
1579051321,36,28
1579051921,31,10
1579052522,38,0
1579053121,28,24
1579054321,29,42
1579055521,20,61
1579056121,32,32
1579056721,33,0
1579057321,25,37
1579059121,25,25
1579059721,10,29
1579060322,7,14
1579060921,28,0
1579062121,6,31
1579063321,27,26
1579063921,36,63
1579065121,24,0
1579065721,27,29
1579066321,28,0
1579067521,33,85
1579068122,24,0
1579068721,26,79
1579069921,18,58
1579070522,25,25
1579071721,27,0
1579072921,33,33
1579074121,21,6
1579075321,43,30
1579076521,31,82
1579077122,27,0
1579077721,20,0
1579078921,31,54
1579080121,30,39
1579080721,29,22
1579081322,23,35
1579081921,8,0
1579082521,5,45
1579083122,31,0
1579083722,34,35
1579084322,29,31
1579084922,30,0
1579085521,18,63
1579086122,31,35
1579086721,34,29
1579087322,33,0
